206	2634	620016, Свердловская область, город Екатеринбург, Ленинский район, улица Павла Шаманова, 24 (здание школы № 16)	2182
207	2635	620016, Свердловская область, город Екатеринбург, Ленинский район, улица Павла Шаманова, 24 (здание школы № 16)	2726
208	2636	620016, Свердловская область, город Екатеринбург, Ленинский район, улица Краснолесья, 22 (здание школы № 181)	2759
209	2637	620016, Свердловская область, город Екатеринбург, Ленинский район, улица Павла Шаманова, 18 (здание школы № 19)	2621
210	2638	620016, Свердловская область, город Екатеринбург, Ленинский район, улица Павла Шаманова, 18 (здание школы № 19)	2860
211	2639	620016, Свердловская область, город Екатеринбург, Ленинский район, улица Краснолесья, 22 (здание школы № 181)	1850
212	2640	620014, Свердловская область, город Екатеринбург, Ленинский район, улица Вайнера, 54 (здание школы № 10)	1280
213	2661	620016, Свердловская область, город Екатеринбург, Ленинский район, улица Павла Шаманова, 18 (здание школы № 19)	2493
214	2662	620016, Свердловская область, город Екатеринбург, Ленинский район, улица Павла Шаманова, 18 (здание школы № 19)	2687
215	2663	620016, Свердловская область, город Екатеринбург, Ленинский район, улица Краснолесья, 22 (здание школы № 181)	2787
216	2664	Свердловская область, город Екатеринбург, Ленинский район, улица Краснолесья, 22/2 (здание школы № 181)	2467
217	2665	620016, Свердловская область, город Екатеринбург, Ленинский район, улица Амундсена, 131 (здание клуба «Созвездие»)	1062
218	2666	620102, Свердловская область, город Екатеринбург, Ленинский район, улица Шаумяна, 85 (здание университета физической культуры)	1663
